Season,Player,Tm,G,MP,PTS,Total_PTS,PTS_per_48
2019,Quinn Cook,GSW,17,11.4,4.2,71.4,17.684210526315788
2019,DeMarcus Cousins,GSW,8,16.6,7.6,60.8,21.975903614457827
2019,Torrey Craig,DEN,14,23.6,6.6,92.39999999999999,13.42372881355932
2019,Jae Crowder,UTA,5,26.0,11.4,57.0,21.04615384615385
2019,Dante Cunningham,SAS,5,2.6,1.2,6.0,22.15384615384615
2019,Seth Curry,POR,16,20.4,5.6,89.6,13.176470588235293
2019,Stephen Curry,GSW,22,38.5,28.2,620.4,35.15844155844156
2019,Ed Davis,BRK,3,13.7,5.3,15.899999999999999,18.56934306569343
2019,DeMar DeRozan,SAS,7,35.9,22.0,154.0,29.415041782729805
2019,Spencer Dinwiddie,BRK,5,26.2,14.6,73.0,26.748091603053435
2019,Andre Drummond,DET,4,31.8,14.3,57.2,21.58490566037736
2019,Jared Dudley,BRK,4,20.5,3.0,12.0,7.024390243902438
2019,Kevin Durant,GSW,12,36.8,32.3,387.59999999999997,42.130434782608695
2019,Wayne Ellington,DET,4,32.8,7.8,31.2,11.414634146341465
2019,Joel Embiid,PHI,11,30.4,20.2,222.2,31.894736842105264
2019,James Ennis III,PHI,11,21.1,7.5,82.5,17.061611374407583
2019,Jacob Evans,GSW,7,2.6,0.7,4.8999999999999995,12.923076923076922
2019,Tyreke Evans,IND,4,21.0,15.3,61.2,34.97142857142857
2019,Kenneth Faried,HOU,6,9.3,4.0,24.0,20.64516129032258
2019,Derrick Favors,UTA,5,20.6,11.8,59.0,27.49514563106796
2019,Raymond Felton,OKC,5,11.4,2.2,11.0,9.263157894736842
2019,Terrance Ferguson,OKC,5,25.6,5.0,25.0,9.375
2019,Bryn Forbes,SAS,7,30.3,10.7,74.89999999999999,16.950495049504948
2019,Evan Fournier,ORL,5,35.0,12.4,62.0,17.005714285714287
2019,Melvin Frazier,ORL,3,5.0,1.7,5.1,16.32
2019,Tim Frazier,MIL,11,3.6,1.9,20.9,25.33333333333333
2019,Enes Freedom,POR,16,28.8,11.4,182.4,19.0
2019,Danilo Gallinari,LAC,6,33.5,19.8,118.80000000000001,28.37014925373134
2019,Langston Galloway,DET,4,27.5,7.8,31.2,13.614545454545453
2019,Marc Gasol,TOR,24,30.6,9.4,225.60000000000002,14.745098039215687
2019,Rudy Gay,SAS,7,25.6,11.1,77.7,20.8125
2019,Paul George,OKC,5,40.8,28.6,143.0,33.64705882352941
2019,Shai Gilgeous-Alexander,LAC,6,28.8,13.7,82.19999999999999,22.83333333333333
2019,Rudy Gobert,UTA,5,30.4,11.2,56.0,17.684210526315788
2019,Aaron Gordon,ORL,5,32.8,15.2,76.0,22.243902439024392
2019,Eric Gordon,HOU,11,37.3,17.8,195.8,22.906166219839147
2019,Treveon Graham,BRK,5,15.8,1.4,7.0,4.253164556962025
2019,Jerami Grant,OKC,5,35.2,11.6,58.0,15.818181818181817
2019,Jerian Grant,ORL,3,4.7,1.7,5.1,17.361702127659573
2019,Danny Green,TOR,24,28.5,6.9,165.60000000000002,11.621052631578948
2019,Draymond Green,GSW,22,38.7,13.3,292.6,16.496124031007753
2019,Gerald Green,HOU,11,8.8,3.5,38.5,19.09090909090909
2019,JaMychal Green,LAC,6,23.5,11.0,66.0,22.468085106382976
2019,Blake Griffin,DET,2,29.0,24.5,49.0,40.55172413793103
2019,James Harden,HOU,11,38.5,31.6,347.6,39.397402597402596
2019,Maurice Harkless,POR,16,24.3,8.4,134.4,16.59259259259259
2019,Montrezl Harrell,LAC,6,26.3,18.3,109.80000000000001,33.39923954372624
2019,Gary Harris,DEN,14,36.9,14.2,198.79999999999998,18.471544715447152
2019,Joe Harris,BRK,5,29.8,8.8,44.0,14.174496644295303
2019,Tobias Harris,PHI,12,36.9,15.5,186.0,20.16260162601626
2019,Isaiah Hartenstein,HOU,2,1.0,2.0,4.0,96.0
2019,Gordon Hayward,BOS,9,29.7,9.6,86.39999999999999,15.515151515151514
2019,Juancho Hernangómez,DEN,5,3.0,0.6,3.0,9.6
2019,Nenê,HOU,7,7.6,3.9,27.3,24.63157894736842
2019,George Hill,MIL,15,26.3,11.5,172.5,20.988593155893536
2019,Aaron Holiday,IND,3,4.3,1.7,5.1,18.976744186046513
2019,Rondae Hollis-Jefferson,BRK,4,15.5,13.3,53.2,41.18709677419355
2019,Rodney Hood,POR,16,23.3,9.9,158.4,20.394849785407725
2019,Al Horford,BOS,9,34.4,13.9,125.10000000000001,19.395348837209305
2019,Danuel House Jr.,HOU,7,20.1,4.9,34.300000000000004,11.701492537313433
2019,Serge Ibaka,TOR,24,20.8,9.4,225.60000000000002,21.69230769230769
2019,Andre Iguodala,GSW,21,30.0,9.8,205.8,15.680000000000001
2019,Ersan İlyasova,MIL,15,18.1,6.8,102.0,18.03314917127072
2019,Joe Ingles,UTA,5,30.2,6.4,32.0,10.172185430463578
2019,Kyrie Irving,BOS,9,36.7,21.3,191.70000000000002,27.858310626703
2019,Jonathan Isaac,ORL,5,27.4,6.6,33.0,11.562043795620438
2019,Wes Iwundu,ORL,5,12.0,4.8,24.0,19.2
2019,Reggie Jackson,DET,4,27.0,17.8,71.2,31.644444444444446
2019,Jonas Jerebko,GSW,16,7.6,2.1,33.6,13.263157894736842
2019,Amir Johnson,PHI,4,5.0,2.0,8.0,19.2
2019,Nikola Jokić,DEN,14,39.8,25.1,351.40000000000003,30.271356783919604
2019,Damian Jones,GSW,4,2.0,0.8,3.2,19.200000000000003
2019,Cory Joseph,IND,4,21.3,7.5,30.0,16.901408450704228
2019,Luke Kennard,DET,4,33.3,15.0,60.0,21.621621621621625
2019,Furkan Korkmaz,PHI,4,9.0,4.8,19.2,25.599999999999998
2019,Kyle Korver,UTA,4,7.5,2.5,10.0,16.0
2019,Rodions Kurucs,BRK,4,17.0,6.3,25.2,17.788235294117648
2019,Skal Labissière,POR,3,3.7,0.7,2.0999999999999996,9.081081081081079
2019,Jake Layman,POR,6,3.3,0.8,4.800000000000001,11.636363636363638
2019,T.J. Leaf,IND,1,10.0,2.0,2.0,9.6
2019,Kawhi Leonard,TOR,24,39.1,30.5,732.0,37.44245524296675
2019,Meyers Leonard,POR,11,15.5,7.7,84.7,23.84516129032258
2019,Jon Leuer,DET,1,5.0,2.0,2.0,19.2
2019,Caris LeVert,BRK,5,28.8,21.0,105.0,35.0
2019,Damian Lillard,POR,16,40.6,26.9,430.4,31.802955665024626
2019,Jeremy Lin,TOR,8,3.4,1.1,8.8,15.529411764705884
2019,Shaun Livingston,GSW,22,14.6,4.0,88.0,13.15068493150685
2019,Kevon Looney,GSW,21,20.6,7.1,149.1,16.54368932038835
2019,Brook Lopez,MIL,15,29.2,11.2,168.0,18.410958904109588
2019,Kyle Lowry,TOR,24,37.5,15.0,360.0,19.2
2019,Trey Lyles,DEN,3,2.7,0.0,0.0,0.0
2019,Thon Maker,DET,4,17.3,5.5,22.0,15.260115606936417
2019,Boban Marjanović,PHI,11,9.5,5.8,63.8,29.305263157894736
2019,Jarell Martin,ORL,3,6.0,3.3,9.899999999999999,26.4
2019,Wesley Matthews,IND,4,29.8,7.0,28.0,11.275167785234899
2019,Patrick McCaw,TOR,11,4.4,0.5,5.5,5.454545454545454
2019,CJ McCollum,POR,16,39.7,24.7,395.2,29.863979848866496
2019,T.J. McConnell,PHI,9,8.3,2.7,24.3,15.6144578313253
2019,Doug McDermott,IND,3,9.7,2.0,6.0,9.896907216494846
2019,Alfonzo McKinnie,GSW,22,10.7,3.0,66.0,13.457943925233646
2019,Jodie Meeks,TOR,14,4.7,1.6,22.400000000000002,16.340425531914892
2019,Khris Middleton,MIL,15,34.3,16.9,253.49999999999997,23.650145772594755
2019,Malcolm Miller,TOR,10,2.8,0.8,8.0,13.714285714285715
2019,Patty Mills,SAS,7,21.7,5.3,37.1,11.723502304147466
2019,Paul Millsap,DEN,14,33.5,14.6,204.4,20.919402985074626
2019,Nikola Mirotić,MIL,14,21.3,9.5,133.0,21.408450704225352
2019,Donovan Mitchell,UTA,5,38.6,21.4,107.0,26.61139896373057
2019,Greg Monroe,PHI,10,9.0,4.0,40.0,21.333333333333332
2019,Eric Moreland,TOR,8,3.5,0.3,2.4,4.114285714285714
2019,Marcus Morris,BOS,9,28.2,13.7,123.3,23.319148936170212
2019,Markieff Morris,OKC,5,11.8,3.8,19.0,15.457627118644066
2019,Monte Morris,DEN,14,16.0,5.4,75.60000000000001,16.200000000000003
2019,Donatas Motiejūnas,SAS,5,3.8,2.6,13.0,32.8421052631579
2019,Jamal Murray,DEN,14,36.3,21.3,298.2,28.16528925619835
2019,Džanan Musa,BRK,2,7.5,2.0,4.0,12.8
2019,Abdel Nader,OKC,3,1.7,0.7,2.0999999999999996,19.76470588235294
2019,Shabazz Napier,BRK,3,9.3,8.0,24.0,41.29032258064516
2019,Raul Neto,UTA,3,6.7,0.7,2.0999999999999996,5.014925373134329
2019,Georges Niang,UTA,5,11.0,4.4,22.0,19.2
2019,Nerlens Noel,OKC,5,12.0,4.8,24.0,19.2
2019,Royce O'Neale,UTA,5,27.4,10.6,53.0,18.56934306569343
2019,Kyle O'Quinn,IND,1,2.0,0.0,0.0,0.0
2019,Semi Ojeleye,BOS,6,5.7,2.2,13.200000000000001,18.526315789473685
2019,Zaza Pachulia,DET,2,11.0,2.5,5.0,10.909090909090908
2019,Chris Paul,HOU,11,36.1,17.0,187.0,22.60387811634349
2019,Theo Pinson,BRK,3,7.3,3.0,9.0,19.726027397260275
2019,Mason Plumlee,DEN,14,15.6,4.6,64.39999999999999,14.153846153846153
2019,Jakob Poeltl,SAS,7,25.3,7.3,51.1,13.849802371541502
2019,Quincy Pondexter,SAS,5,2.4,0.0,0.0,0.0
2019,Norman Powell,TOR,23,15.9,6.5,149.5,19.62264150943396
2019,JJ Redick,PHI,12,31.3,13.4,160.8,20.549520766773163
2019,Austin Rivers,HOU,10,21.5,7.4,74.0,16.52093023255814
2019,Glenn Robinson III,DET,3,12.0,4.3,12.899999999999999,17.2
2019,Jerome Robinson,LAC,5,9.2,3.6,18.0,18.782608695652176
2019,Terrence Ross,ORL,5,29.2,13.2,66.0,21.698630136986303
2019,Terry Rozier,BOS,9,18.0,6.4,57.6,17.066666666666666
2019,Ricky Rubio,UTA,5,33.6,15.4,77.0,22.0
2019,D'Angelo Russell,BRK,5,29.6,19.4,97.0,31.459459459459456
2019,Domantas Sabonis,IND,4,24.0,8.5,34.0,17.0
2019,Dennis Schröder,OKC,5,30.2,13.8,69.0,21.933774834437088
2019,Mike Scott,PHI,10,19.3,5.6,56.0,13.927461139896373
2019,Thabo Sefolosha,UTA,4,10.5,1.3,5.2,5.942857142857143
2019,Landry Shamet,LAC,6,29.0,7.7,46.2,12.744827586206897
2019,Iman Shumpert,HOU,8,13.6,3.6,28.8,12.705882352941176
2019,Pascal Siakam,TOR,24,37.1,19.0,456.0,24.5822102425876
2019,Ben Simmons,PHI,12,35.1,13.9,166.8,19.00854700854701
2019,Jonathon Simmons,PHI,7,7.4,3.6,25.2,23.35135135135135
2019,Anfernee Simons,POR,5,2.4,0.8,4.0,16.0
2019,Marcus Smart,BOS,2,16.0,3.5,7.0,10.5
2019,Ish Smith,DET,4,20.3,6.0,24.0,14.1871921182266
2019,Zhaire Smith,PHI,2,2.5,0.0,0.0,0.0
2019,Tony Snell,MIL,9,3.1,0.6,5.3999999999999995,9.29032258064516
2019,Edmond Sumner,IND,1,2.0,0.0,0.0,0.0
2019,Jayson Tatum,BOS,9,32.8,15.2,136.79999999999998,22.243902439024392
2019,Garrett Temple,LAC,6,10.5,2.3,13.799999999999999,10.514285714285712
2019,Daniel Theis,BOS,7,6.0,1.7,11.9,13.6
2019,Khyri Thomas,DET,3,5.0,4.7,14.100000000000001,45.12
2019,Klay Thompson,GSW,21,39.0,20.7,434.7,25.47692307692308
2019,Sindarius Thornwell,LAC,4,3.0,1.3,5.2,20.8
2019,P.J. Tucker,HOU,11,38.7,11.4,125.4,14.13953488372093
2019,Evan Turner,POR,16,15.3,2.7,43.2,8.470588235294118
2019,Myles Turner,IND,4,31.5,9.8,39.2,14.933333333333334
2019,Ekpe Udoh,UTA,2,3.0,0.0,0.0,0.0
2019,Jarred Vanderbilt,DEN,3,1.7,0.0,0.0,0.0
2019,Fred VanVleet,TOR,24,24.7,8.0,192.0,15.546558704453442
2019,Nikola Vučević,ORL,5,29.4,11.2,56.0,18.285714285714285
2019,Lonnie Walker IV,SAS,6,3.5,1.0,6.0,13.714285714285714
2019,Tyrone Wallace,LAC,2,5.5,2.0,4.0,17.454545454545453
2019,Brad Wanamaker,BOS,4,4.3,2.5,10.0,27.906976744186046
2019,Russell Westbrook,OKC,5,39.4,22.8,114.0,27.776649746192895
2019,Derrick White,SAS,7,27.3,15.1,105.7,26.549450549450547
2019,Lou Williams,LAC,6,29.3,21.7,130.2,35.54948805460751
2019,Robert Williams,BOS,3,4.3,1.3,3.9000000000000004,14.511627906976745
2019,D.J. Wilson,MIL,8,5.4,2.4,19.2,21.33333333333333
2019,Guerschon Yabusele,BOS,4,3.5,2.0,8.0,27.428571428571427
2019,Thaddeus Young,IND,4,32.5,10.5,42.0,15.50769230769231
2019,Ivica Zubac,LAC,4,9.8,5.0,20.0,24.489795918367342
2020,Jaylen Adams,POR,3,7.0,2.0,6.0,13.714285714285714
2020,Steven Adams,OKC,7,30.0,10.1,70.7,16.16
2020,Bam Adebayo,MIA,19,36.2,17.8,338.2,23.60220994475138
2020,Jarrett Allen,BRK,4,33.0,10.3,41.2,14.981818181818184
2020,Justin Anderson,BRK,3,9.3,6.3,18.9,32.516129032258064
2020,Giannis Antetokounmpo,MIL,9,30.8,26.7,240.29999999999998,41.61038961038961
2020,Carmelo Anthony*,POR,5,35.2,15.2,76.0,20.727272727272723
2020,OG Anunoby,TOR,11,35.7,10.5,115.5,14.117647058823529
2020,D.J. Augustin,ORL,5,25.6,13.2,66.0,24.75
2020,J.J. Barea,DAL,1,5.0,3.0,3.0,28.799999999999997
2020,Keita Bates-Diop,DEN,5,4.8,0.6,3.0,6.0
2020,Darius Bazley,OKC,7,18.0,6.6,46.199999999999996,17.599999999999998
2020,Patrick Beverley,LAC,8,20.8,6.3,50.4,14.538461538461537
2020,Khem Birch,ORL,5,17.8,4.8,24.0,12.9438202247191
2020,Eric Bledsoe,MIL,9,29.7,11.7,105.3,18.909090909090907
2020,Bol Bol,DEN,4,5.3,4.8,19.2,43.471698113207545
2020,Chris Boucher,TOR,7,6.1,1.1,7.700000000000001,8.655737704918034
2020,Tony Bradley,UTA,6,8.0,1.5,9.0,9.0
2020,Jarrell Brantley,UTA,2,6.5,0.5,1.0,3.6923076923076925
2020,Malcolm Brogdon,IND,4,40.0,21.5,86.0,25.8
2020,Jaylen Brown,BOS,17,39.5,21.8,370.6,26.49113924050633
2020,Sterling Brown,MIL,1,4.0,0.0,0.0,0.0
2020,Trey Burke,DAL,6,26.0,12.3,73.80000000000001,22.70769230769231
2020,Alec Burks,PHI,4,23.8,10.5,42.0,21.176470588235293
2020,Deonte Burton,OKC,1,2.0,0.0,0.0,0.0
2020,Jimmy Butler,MIA,21,38.4,22.2,466.2,27.75
2020,Bruno Caboclo,HOU,2,3.5,1.0,2.0,13.714285714285714
